Price,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Date,,,,,
2004-08-19,2.4938104152679443,2.5862658822749283,2.384951402369371,2.485360728000473,893181924
2004-08-20,2.6918935775756836,2.7110315236969487,2.4977872952760745,2.5104628932638446,456686856
2004-08-23,2.718984842300415,2.8203875014498747,2.7102860551771575,2.7525375775306387,365122512
2004-08-24,2.6063973903656006,2.773662870234697,2.574088252266053,2.7647154583711613,304946748
2004-08-25,2.6344828605651855,2.6841900486082326,2.5817933596322864,2.608635122782801,183772044
2004-08-26,2.681952476501465,2.68294673867378,2.601178560794036,2.60838583681236,141897960
2004-08-27,2.6382100582122803,2.6995988192374147,2.6267780563057177,2.6866748321607354,124235640
2004-08-30,2.5353164672851562,2.6218068422661767,2.5353164672851562,2.616587854739295,103935960
2004-08-31,2.5442638397216797,2.577567238611209,2.5390448517878013,2.5425239402916113,98357544
2004-09-01,2.49157452583313,2.559176300998714,2.477159027048267,2.552465564286135,182765052
2004-09-02,2.5228896141052246,2.544264000547896,2.459016026649178,2.465229277048049,302373324
2004-09-03,2.485609531402588,2.52860598002986,2.468459871825051,2.508971493970394,103048848
2004-09-07,2.5246293544769287,2.5350682774881776,2.475668044635913,2.510462955032275,116950932
2004-09-08,2.5425240993499756,2.5606668378599404,2.4977875125799884,2.5037523750302895,99712188
2004-09-09,2.542772054672241,2.5527134913237495,2.5102147671821267,2.5482403775978084,81234684
2004-09-10,2.617830276489258,2.648400458735056,2.5176700418742346,2.5251266516809996,173977848
2004-09-13,2.6717629432678223,2.6943799811087454,2.6459152044595156,2.650139930834483,156882960
2004-09-14,2.770928382873535,2.783603980184006,2.654115976858716,2.6705199974534035,216579204
2004-09-15,2.783604145050049,2.8390278021410316,2.7388675619128677,2.7478149732544788,214261524
2004-09-16,2.8325655460357666,2.8780477679951577,2.77490521182435,2.792053924150154,185326488
2004-09-17,2.9200501441955566,2.9200501441955566,2.8221275247438475,2.8437493505753393,189450360
2004-09-20,2.966526746749878,3.022198558134035,2.902155674670136,2.9066297357725905,212575212
2004-09-21,2.9287495613098145,2.992872251489953,2.9205480228604896,2.9777108776148977,144575280
2004-09-22,2.942169666290283,2.974231601324674,2.903149790552184,2.9178136772236125,151624224
2004-09-23,3.0028131008148193,3.0477978330556468,2.908368391759488,2.9536024590551344,170713116
2004-09-24,2.978208065032959,3.084333172584733,2.976468165547493,3.0057957010090264,182469348
2004-09-27,2.9391868114471436,3.0043035109366008,2.9277545748240867,2.9714968916842137,141322536
